worker_id,task_id,task_response_id,is_reviewed,review_score,tweet_id,text,username,bio
WEYAF7AT6E3G,ce03c0d5-244d-4885-8ec2-a45fdc5e4c43,2e2fef30-f55d-4ff4-b79d-7c6474daf2aa,FALSE,,1.54E+18,@lizzwinstead I donate to PP monthly and have contacted via phone calls &amp; email legislators in Wisconsin to support… https://t.co/c1dGGfIx4T,Karina1986,"Things I love: Ukraine, Covid Vaccinations, Bravo TV, Packers Football, Soaps"
7R2NKCJQNXPP,61afeb1f-2f59-43e3-a621-34d50dc497a4,2e69ed04-2a74-4af8-a711-f7dcefe09b1d,FALSE,,1.54E+18,America’s middle class was struggling. Then along came Justices Thomas and Kavanaugh. https://t.co/wI6jMEAJo2,MicheleneBerkey,
YKR74H2QRD6F,09ceb77d-bc8a-4f40-95f8-47eb37a0ff58,2ecacd8b-cb49-44dc-9ff0-797a9a158d3e,FALSE,,1.54E+18,Being pro life is not a license to kill. Yet pro lifers feel it's their obligation to kill with those they disagree… https://t.co/2BkMtXeAuy,ScruffyRoses,"NO MORE GUN VIOLENCE.
Frequent guest in Twitmo
I like democracy, do you?
Classic rock, cat mom, married forever, I've produced 2 kids & 5 grands
NO DMs!!!"
2AZWNZRTVACE,8d2f3930-6cfa-4d10-9d2a-7797f6e09176,2f63ecc4-4378-4224-8a3f-e25e21cbcfc8,FALSE,,1.54E+18,"@RealPaigeWWE Facts, shout it louder! 🙌  kane was literally my favourite growing up and i hate seeing what he puts… https://t.co/sQ2YLKsCk3",DDaveyDangerous,"listen to my Podcast Talk is Elite for all ur aew news and reviews

Don't take life to seriously, Nobody gets out Alive anyway

Only Dead Fish Go With The Flow"
VHYWA473JMK3,091adac5-3ab2-49d3-97b6-98720954f854,2fd759d3-9b65-4f76-b2f2-5455599860ac,FALSE,,1.54E+18,"I’ve been too shocked and too angry at the Roe Vs Wade ruling to even know where to start and what to say

This lad… https://t.co/J6poxhTF9l",MarinaPurkiss,I’m not always having a go at this Govt…sometimes I’m sleeping | Anti-Brexit & Anti-Boris | Political Commentator | @jeremyvineon5 | @bylineTV
C69D7VD39FKM,c8c2e4e4-3229-406b-bb87-8357b75950bf,303219df-f1e8-4add-84ce-90265b752365,FALSE,,1.54E+18,@KathrynRimming1 Apparently at least two Tories have already tweeted their agreement with the decision of the US su… https://t.co/7NyrgMDsq9,PortsTC,Portsmouth Trades Council
FPMCK2P37RW2,8df2a8b4-cabe-441d-ae6e-7543c627616f,307e5c1b-8eaf-437e-bf15-8c4bfbb895ab,FALSE,,1.54E+18,everything with roe v wade is bringing back so much trauma and i feel all the progress i made just slipping away.,moonsongvinyl,"more happy, happy love."
DPNAMHPJRREC,1b975caf-4b5b-4519-87cb-148a860f5134,30fc909d-cc72-4584-bd55-c19fe909d6d9,FALSE,,1.54E+18,@amyklobuchar It would be great if someone would develop and distribute layman's descriptions of why other parts of… https://t.co/xvfGusnxi8,Gentleman444444,"Vote Blue in 2022 to stop GOPs from cutting SS, gutting Medicare and Medicaid, overturning ACA, and raising taxes on over 1/2 of the American people."
VNAQPVX4R36A,d19fbc74-8d22-43a8-b98d-c4113571373c,3140737e-ffb9-4bae-8897-ac4d5c55a51d,FALSE,,1.54E+18,"This female Nazi, proudly standing with a pig who abused 26 women, has paid off porn stars and is rumored to have p… https://t.co/eKg2tLIZOl",ChristheBee2,"CC & da Bee take an Irreverent look at Current Events, the Ins & Outs of Politics, Life & Other Things. We are an Equal Opportunity Offender."
QEZAEMV2WF9D,238a992d-c356-4a93-aedf-aeada4c923d3,314292e2-45d8-4af6-b23a-2d8396fbbb8a,FALSE,,1.54E+18,The six conservatives on the Supreme Court will go as far back as they have to—to the 13th century even—to peel awa… https://t.co/TrQ68Pbg9F,MotherJones,"Smart, fearless journalism. Reader-supported since 1976. Thank you for making our work possible!"
4TG67HVWJNDP,b1f72e18-3f3e-4a3f-b117-6ddd684cf42c,3148aac3-f824-4bc0-a986-3c46cae22f7b,FALSE,,1.54E+18,@Daxdiv I'm sure all those people suffering right now because they can't find a place to get a safe abortion want s… https://t.co/iEkVxWn4dC,UnamusedMarquis,"For health and beauty, take a cup of tea after a meal."
Z6J69GNZYEXY,b2a57bb9-68eb-4a31-a773-657a5b40c5ae,322ca7f2-88fa-486e-b929-12dd5e8374e8,FALSE,,1.54E+18,"No, Trump, God Didn't Overturn Roe v. Wade || By Ed Kilgore https://t.co/1FABXw51ws",SafetyPinDaily,"""Striving for social justice is the most valuable thing to do in life."" -- Albert Einstein

A daily source for progressive news and opinions"
CAG2KV7YTM69,de72f109-b26a-4aec-b65d-689eb1718f4c,323f86d5-2f57-40a8-a30e-7a92932153ed,FALSE,,1.54E+18,"tHe rIghT tO aN aBorTiOn iSn’T iN tHe cOnStiTutIoN!!

The Constitution was ratified in 1788. It’s good to use as a… https://t.co/xlGDaPRkm3",Moriah116,
6CNHTCG6W6XM,637a0f2e-d183-4bbe-854d-83f77c1e390a,3261b4ff-2a95-46be-9ac2-941211f438ec,FALSE,,1.54E+18,"Roe vs Wade should not be outlawed for good, merited reason it's a lady right to choose, if ladies wanted governmen… https://t.co/qWEFWlcvMW",RossSchwartz13,Enter a simple notation of a simple man polite kind and curious. to a requiem of a dream metamorphosis of the butterfly
7R2NKCJQNXPP,5f1b777f-f913-4e64-a75a-a6504a59b129,3273aed2-9276-4d0c-9650-729c2cfc77c8,FALSE,,1.54E+18,@Oborosen @kiblerb1 @StephenKing What you call it then.  I get pregnant I don't want it but abortion is illegal so I'm forced to birth it.,BeryUnique1,
2VHW4RE6AKTN,9eb118c2-c9ce-45e3-8993-dca9999518fc,32e7bcf1-4b11-4a29-9349-7d094fee23aa,FALSE,,1.54E+18,"Vancouver Pro-Choice Rally Tomorrow
https://t.co/hwgNEvk1CR

Stand in rage &amp; solidarity with our siblings across th… https://t.co/K4LARZk59m",BCHumanist,The voice and community for Humanists in BC.
WZZMK43NG9CA,8737d6fc-c595-4a5b-8666-7439e3cd2b1d,32f0447a-6b70-4a2c-ac92-f49fffef48b1,FALSE,,1.54E+18,"@Evangelicals I guess you also forgot about, ""Judge NOT or YEA SHALL BE JUDGED! The death of women who badly need t… https://t.co/KO8OXpqw5q",dkweingarden,retired teacher
6CNHTCG6W6XM,58812f9b-1301-4ae3-bba9-fe0f7b6554b7,32f8e3dd-5c71-4148-b694-8faebf7e7d44,FALSE,,1.54E+18,@teleman777 @poisynivyxxx Do you understand how many circumstances require abortion for the safety of the mothers life?,Ritas1980,Some days are diamonds…some days are rocks
X6P6DQRXD62A,d36f1513-55c3-4415-bc9d-cf590f51a3d0,343b7ce2-4e37-46f1-bca0-c541089fd51b,FALSE,,1.54E+18,@QED76 @Jimbluesdad @billmaher She ran a shit campaign sure but you can’t say that president trump was better than… https://t.co/6qMFhkDnUB,JakeSzczepinski,"8/30/1996-9/19/2015 stay super bro, SHAKAH BRAH! Professional interplanetary ninja assassin! also I am extraordinarily humble!"
FPMCK2P37RW2,c5509e75-a517-4cc8-b45b-ad73b3ef0568,346522ed-eb8a-44aa-bd5f-775342a4dcef,FALSE,,1.54E+18,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/HDZljbvZZp,Brookienoodle,"Here for politics, laughs, and learning about the world. ❤️ geography, Latin America, my kids. Beware of the occasional profanity. Of course, opinions all mine."
FQG6KZ9NADDZ,00fc048b-06db-456f-a7cd-640fb8040030,3528e6c2-06d4-498b-9bf5-ff6187914dfc,FALSE,,1.54E+18,Never planned on posting anything but I’m going to be bringing attention to the roe v. wade situation. This is utte… https://t.co/Lnf5Ug0154,hunnybu04656286,~19 ~I’m just here too see content ~Don’t plan on posting
YKR74H2QRD6F,4fc23ded-e279-4261-af06-5a43772d6830,35e04c94-a4df-4b10-901b-9a591095df85,FALSE,,1.54E+18,@StevenTDennis …you realize that the implications of that (that women shouldn’t have the right to an abortion) are… https://t.co/xK7q2APxJN,skydestinae,✨🦋
7R2NKCJQNXPP,b8d7ba84-d93b-4ae2-80be-504c89f49fbd,36493dc1-4c76-427e-ad81-7c0a8cf468ca,FALSE,,1.54E+18,@yourboyPat47 @Punished_Viper yeah. sadly roe v wade has made a lot of people complicit. I'm sure there's a good ar… https://t.co/2rsRdTj0XE,ChurchOfGame,"Lover of Humanity.  Hater of sanitization and crybullies and jacktivists.  founding my own religion. only bigots disagree /s

He/they/it/that bastard/that cunt"
R7XYZ4FKMFF9,774b93cf-3f09-416b-a553-404dc96f38de,36c65211-9663-4ee4-98a7-d2cde2725cb0,FALSE,,1.54E+18,so if i ask for a tampon in front of you you say gross cuz it’s my uterus but when i say i want an abortion you tak… https://t.co/Qhy9NESDNh,AnniBhakta,my best friend thinks i’m scary 📸: anni_bhakta03 she/her
7R2NKCJQNXPP,864da65e-54e5-4c5a-a6d0-31f2eb67f60f,376a711a-8df7-428d-88d8-4e971d90289c,FALSE,,1.54E+18,Obama once said it was his #1 priority. Joe Biden promised to codify Roe v Wade as a campaign promise. Why haven't… https://t.co/5oBoLGKB7S,kishineff,Director of the Napa Institute For Peace. #AntiWar ☮️ Ignoring your party's corruption IS endorsing it!
YKR74H2QRD6F,3d863a73-a75a-457f-90ca-59c8ebcf5a19,3822cce6-bce0-4f3b-99da-58017571af79,FALSE,,1.54E+18,"https://t.co/RxsAbBhR25
The Vatican holds some of the responsibility for all the women who will be harmed due to th… https://t.co/cWwGp5L32X",rlgugliotti,Clinical Research Professional
VNAQPVX4R36A,586f7837-b533-4c88-ae83-81a3e0cc737e,38b0f5f3-3e39-4b6e-a863-1404bc3caacd,FALSE,,1.54E+18,"So scary that this is a possibility following Roe v Wade being overturned, the US is really moving in the direction… https://t.co/rjBKk6omUk",izzzywilliamsx,instagram @izzzywilliamsx
AMXMPYF9CYAJ,c4378cfa-eac7-4bb3-81d5-ca914695a306,39962ab4-396c-4ad0-8991-d5d96449949f,FALSE,,1.54E+18,If you’re happy about the overturning of Roe v Wade we can’t be friends. See yourself out. I hate to say it but the… https://t.co/PLAtxiExTU,QueenCheyGuy,"Twitch Affiliate 💖 https://t.co/ChVq6OWlmZ

Insta: @queencheyguy

Discord: https://t.co/CIcttraVQv"
Z6J69GNZYEXY,46e28f21-3bfb-4806-ab10-ef2b43e8e8b4,39aec4fb-f39d-4e2d-8cd0-fd348eacc55f,FALSE,,1.54E+18,"So, you have to—what?—tell your employer in writing that you want an abortion and hope that your Christianist State… https://t.co/97bBfjC8xx",biblioromancer,"Reading the leaves to tell the past, present, and future. 🔮📚 I mainly just talk to myself to think through things here. | 🏳️‍🌈 | he/him/any"
Z6J69GNZYEXY,5f556ee3-51b7-4334-9a15-b5c8e7c864fd,39d4aef2-0fd7-48a3-84d6-b78eeae4249b,FALSE,,1.54E+18,@JoeBiden You mean like voting for a candidate who promised to codify roe v wade?,idhaise,"Saw Deep Blue Sea in the theater five times and it's all been downhill from there.
Not a fan of any movement with -gate in the name. TTRPG dork"
2AZWNZRTVACE,0ce5f173-1326-430e-a87a-ae64db7f5748,39e276c1-f431-407b-9c99-f0dc6be0b77a,FALSE,,1.54E+18,@DonaldJTrumpJr You realize alot of women are suffering from the overuling of Roe v Wade. Especially those who have… https://t.co/OXVkgtPGlE,DoxtatorErikson,"Dodger 2020 WS Champs! Are ya just gone... 
AOT IS PEAK"
Z6J69GNZYEXY,b553df14-f853-407f-be2f-e1699ad00c9c,39e85710-f8fd-43cf-a17e-4508c91f83ef,FALSE,,1.54E+18,@dramadelinquent My take is abortion should be allowed only under circumstances that are traumatising as rape or if… https://t.co/e5IWtqb7hh,LekangM,
CAG2KV7YTM69,5e48bb2b-2027-45ed-9f1b-9a8513818cea,3a7bba70-6dbe-4bdc-ae95-5fecd4ca75f7,FALSE,,1.54E+18,@AotearoaMouse @Specneedsmom4 @MelpomeneMel @BNNBreaking Abortion isn’t killing my guy,Oliveneverdown,
X6P6DQRXD62A,5143e322-ed60-451a-a4ad-a378460656d4,3a9a7d0c-5447-42ba-b7b7-95ca48f2857f,FALSE,,1.54E+18,"still cannot believed roe v wade got overturned. i live in canada, we aren't that safe either, but still. its so sa… https://t.co/cih9L9cZcF",severitycomplex,just here for art | mostly about crk and anipoke | mute me if u want idc
QEZAEMV2WF9D,7c5ee150-7990-4c7a-99f9-79ee93f6110f,3acdea22-9ff1-45a7-81cb-d8394a9ffd8b,FALSE,,1.54E+18,"@slaterlofty @SassyHairDood @RonFilipkowski But since women are obviously equal members of society, this is just st… https://t.co/JgeRGcIfUr",bnesbitt716,https://t.co/lXY5iytbHx
Z6J69GNZYEXY,b9035742-c173-4cac-9f82-4f82f7c7eca8,3aea824c-a63e-4261-ad0b-cbf02b1d27e4,FALSE,,1.54E+18,"IF YOU SUPPORT ABORTION RIGHTS AND ROE V. WADE WALK OUT OF WORK ON THIS MONDAY, JUNE 27 AT 12:00pm!!!",livmrodriguez,all in divine timing • 🇲🇽 • #blm • #freepalestine
2AZWNZRTVACE,488c2ff7-4e7c-4d79-8901-bb66a132a68e,3b5e0133-de82-48f6-8e80-b976749c992b,FALSE,,1.54E+18,"@ckn4502 @B52Malmet @Skepmi Exactly. It was many years ago, so I don't know, but I hope that my response was ""I'll… https://t.co/rVp3kIAxxK",tracetime,"Disrupting the Universe with thought and feeling.

#WomensRightsAreHumanRights #VoteBlueToSaveAmerica #BlackLivesMatter #LoveIsLove"
FPMCK2P37RW2,0c9a1772-d537-4e48-854c-e30019e5f09a,3b7f33d5-9f6c-4db6-b228-535864a9c916,FALSE,,1.54E+18,if people think that women are angry about roe v wade because they want to “kill babies”…. crack open a fucking book,hazzadabbadoo,harry’s whorehouse💗🪩💐🐇🤍🏠🍉🍇🥝🕺 | she/her
7R2NKCJQNXPP,7d7e77f4-4f4e-49eb-9a9f-a7e1a60ad854,3c598cc1-30b7-4905-a117-635a7accacb4,FALSE,,1.54E+18,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/DKd8PvoSXv,TEATRO1994,"Fundada em agosto de 1994, na cidade do Rio de Janeiro, tendo como objetivo principal a produção e exibição de eventos culturais."
FPMCK2P37RW2,65688671-7155-4f3a-9380-7d4d715ab121,3d23b1f1-745c-4d8a-8adf-bab825608f56,FALSE,,1.54E+18,Make Abortion Great Again. #MAGA #roevswade #abortion #SupremeCourt #AbortionBan #abortus… https://t.co/DuJSepFb9u,SickAndWrong,"Recording weekly since 2006, Sick and Wrong Podcast has been delivering true crime, paranormal news, and conspiracy theories for your listening pleasure."
QQYCQPQK6WFA,35abd08a-d764-4187-8bc8-854785e6a00b,3db05f51-384c-42e6-8f37-ab8a6f6a60f9,FALSE,,1.54E+18,I think there was a lot of complacency over Roe v Wade. That will increase the sense of anger and betrayal now that… https://t.co/pKnLTwbmF1,hwm777,"IT Program Manager , Scuba diver, Reader,"
6CNHTCG6W6XM,c1b144c0-2cb0-47cd-ad5e-5dd489068dbb,3dcab904-95be-493e-a6a8-b0d9a75f9158,FALSE,,1.54E+18,the next time i see any man they better be on their knees apologizing abt roe v wade,lechugalizard,i do not want a gf🤮😡 quick question that is totally not related does reverse psychology actually work?
GM7WMPEN2H9W,a6dfd7fe-34c3-4834-9a5d-20a20f43d723,3e174e5c-6a3b-48f7-b70d-60daa267e285,FALSE,,1.54E+18,@TowerRato1 @kylenabecker Did you read the article or just the headline? It’s for female troops and service member… https://t.co/cGmBjZzygY,kerribehr,"AML leukemia survivor x2, plant lover, still feeling the aftershocks of the trump quake 🤬 #blm #bidenwon #resist #supportlbgtq"
DPNAMHPJRREC,008f4de5-95a0-4911-8c6b-ebcd8deb7769,3e39b8a7-477e-4b3d-96e3-15624f9b41e9,FALSE,,1.54E+18,@roronoa_zoro007 Yeah it's upto the individual state has no business in restricting. Of course until 24 weeks becau… https://t.co/nBdD7PiBKx,IndianWithLogic,🕉 Unapologetic Hindu. Not a trad.
Z6J69GNZYEXY,b1705a8f-6afe-4fde-a724-f9319a571b20,3e56d389-8a32-4de8-8c42-3b95e518d92a,FALSE,,1.54E+18,"2/ “614 stalking incidents and four kidnappings, according to the National Abortion Federation. The supposedly “pro… https://t.co/5y27Bv7sCI",jordanglevin,"Writer/advocate, passionate @ culture, community & my daughter; muy Miami; bi-lingual; fluid cross classes & cultures"
FPMCK2P37RW2,c09c34ca-5b4f-40fb-b670-5cd67b92068a,3e5bd89c-1ed5-4a2a-8a7c-d8fe32bb526e,FALSE,,1.54E+18,@POTUS Then push to eliminate the filibuster and codify Roe v Wade,Victorious82288,"Diehard #Patriots, #Yankees, and #Magic fan. Progressive #FeelTheBern"
WEYAF7AT6E3G,56a938f2-cbf5-42f3-8169-0fc3ff0500c2,3e6c3d9d-f1b5-4491-9df7-b1bb96642a8f,FALSE,,1.54E+18,@IndependentMr70 @Smartster86 @lynaecook @clearlycrystalz 56% less women died OF pregnancy just one year after roe… https://t.co/te3JJyHDpV,batpixkie,meta this meta that have you ever meta woman? any pronouns. taken ♥️S.
7R2NKCJQNXPP,c7f09856-8240-4308-87b7-fcd37002fe3d,3ee3065c-e6cf-4bf1-aaa1-a22281814d93,FALSE,,1.54E+18,cis men shouldn’t be praised for being upset about roe v wade. they should be. i’m not gonna hype somebody up for t… https://t.co/PotOrwhNCb,P3T3RGW3N,"what’s up, bitches"
T3RMAEPRMD6J,be86f060-ac50-4f5d-9830-6b59a3498475,3efca824-99c7-4202-80e7-ee1fdfaa5968,FALSE,,1.54E+18,Democrats have reneged on their longtime promise to codify Roe v. Wade every time they’ve held power. Party leaders… https://t.co/fNyO6X7rwt,natty4bumpo,"Commie cunt, stone cold atheist, queer (bi)

We must choose either champagne for a few or safe drinking water for all. – Thomas Sankara"
DK4H9CMZRWET,0d6c64a4-5134-47bb-b654-9d453c5630fe,3f3f502f-6401-44bc-8948-55f03524afb5,FALSE,,1.54E+18,"We live in a world where the man can abandon the mother of his child. AND then they make abortions illegal!
Basical… https://t.co/LgF6UsNDst",RyanTwittwem,I stand for what I believe in. I hold ground for what I believe in.
7R2NKCJQNXPP,afa03366-1f33-43d2-a0b0-55be7f10dd7d,3f83484e-c543-465a-a8e4-c0a88d7eb751,FALSE,,1.54E+18,they took away our miranda rights the DAY BEFORE roe v wade was overturned. our government is strategic beyond most… https://t.co/yEvmlQHun7,uhgrace,🦋🍄
WFRWYPY7XZJ9,175f10d2-f925-4715-a156-9f9fe6ae4505,3f95ef0e-1bab-4bc8-bfe3-78b81418829d,FALSE,,1.54E+18,"@grey_son7 VOTE BLUE, WOMEN!  Let’s take the majority in the house &amp; senate and CODIFY ROE V WADE!  We can do it if… https://t.co/KH7aMSW9Lp",bsg1124,"I Stand With Ukraine, Democrat - love to travel, love the rain & miss my mom. No DMs please"
2AZWNZRTVACE,e6a7c81f-c2af-471e-b0f8-ede5c43f8897,3fc91cd1-e413-4729-a926-ce279da197f8,FALSE,,1.54E+18,There’s about to be a lotion shortage. The flip side of overturning Roe v. Wade is now women will not have sex with… https://t.co/4QuF1h7l7Y,HR_CassieDSm,"#Agnostic #CRT #BLM, #LGBTQ+ ALLY🏳️‍🌈🏳️‍⚧️🌈🚫DMs! Hillary Was Right! 🇺🇸Support veterans! Pro-Choice! F*CK the GOP! #FreePalestine🇵🇸 VIEWS R 100% MINE"
7R2NKCJQNXPP,c7956db2-8d6e-4829-8c05-41e1a0a810f0,3ff01e5a-d544-4b54-b62e-82ce85c06c16,FALSE,,1.54E+18,"Not only this but with the overturning of Roe v Wade, everyone who is able to give birth is now at a higher risk of death",ashhbandzz,
7R2NKCJQNXPP,60e2e34b-5652-4a84-9285-ac68c90775f9,4016b010-12a3-4ed1-88e6-2be46a01b751,FALSE,,1.54E+18,"@FoxNews Being against abortion is just a half measure if you're going to be that way you need to show receipts.

W… https://t.co/zBwfy1uQD1",DGladden,Technical Support and Telecommunications Specialist
7R2NKCJQNXPP,a6a668ff-7f6c-4645-8185-b2d7d770291a,403f90b8-319f-44c3-ac16-9ae8f25b3126,FALSE,,1.54E+18,@Lindaloverlips @Strandjunker @TheJohnDiMaggio No one is “for abortion.” Those who support Roe v. Wade believe a wo… https://t.co/T6haPc0Juk,SKolls,Disabled and Pissed Off about It
WFRWYPY7XZJ9,7ab31b93-2ba7-4b8c-8284-4de8db5710ae,40c5066f-fc5a-45ee-949a-bca1aed9d802,FALSE,,1.54E+18,"@mtracey No, they ban abortion on demand. In practice you can still get an abortion pretty easily into the 2nd trim… https://t.co/4odUuFeNd9",Subterraneannnn,is mostly here to binge on algorithms. my iron lung
6CNHTCG6W6XM,0a500290-872e-4a22-9410-236ab435c9fb,40d2143c-1412-4661-aaea-93aae0718f15,FALSE,,1.54E+18,there’s a whole baby formula shortage and you ban abortion.,Aniyahhhhh__,
7R2NKCJQNXPP,5fbd25e5-36b8-4054-a07a-0c5577a5d65d,41831600-71b4-40e4-8bf1-241410e333d2,FALSE,,1.54E+18,"Women should not have to tell their bosses they are pregnant and need abortion travel money.

This is insane.",chef_kendra,"Chef & host of Cooking Shows on YouTube. Feminist, Lesbian, Decent Human Being 🌈✌🏿 Blocking stupid people immediately. https://t.co/peMHgstcE8"
T3RMAEPRMD6J,01e85464-1af3-4a97-b0ec-ba33d9449a6c,418f5135-6063-4ac6-bf84-9e1b75526888,FALSE,,1.54E+18,@HC_Richardson @kenolin1 So capturing and returning a pregnant woman from the South who is seeking an abortion in I… https://t.co/JfVECHjqQp,neil_suits,"Old guy, Michigan/Montana, geoscientist. Love democracy, capitalism, history, music and the outdoors. Hello"
7R2NKCJQNXPP,97dfa4e4-5fcf-450a-bcfa-ed28c6b1488a,422b6331-ac8d-4cfe-ac06-f79a071a75da,FALSE,,1.54E+18,@GovernorVA Please keep abortion legal in Virginia!!!!!,laHelber,Virginia Tech Biomedical Veterinary Sciences Graduate School
ZNXMTR4YRRAP,5f6b15b4-77cf-412c-a9da-2ee91018c183,423719b3-1a9c-45d4-98d9-c9d9aa67962c,FALSE,,1.54E+18,@thatoneguy_jm It's like no one reads that 70% of people were in favor of Roe v Wade and wanted it codified. You're… https://t.co/G6dXyWpwwg,DamnImDapper,26 year old he/him. Engaged. I stream at https://t.co/IkU4R8wRAg
X6P6DQRXD62A,f9d2471d-005c-4de7-af70-ebeeef8ad00e,4239527f-09b5-4cff-837e-7e4abea9376f,FALSE,,1.54E+18,"The flip flopping puppet, typical career politician liar!
This week, President Joe Biden has condemned the Supreme… https://t.co/grbRl4a7Vm",TheManIsWatchin,"We are never defeated unless we give up on God
🙏Ronald Reagan 🇺🇲"
Z6J69GNZYEXY,c3d3c747-1dfb-4a79-95dd-9d25fa695d87,42407039-dfd0-48ee-9f4d-8dc2cb26d97a,FALSE,,1.54E+18,Dear @gop @LeaderMcConnell @GOPLeader I hope the overturning of Roe v. Wade ends up being a decision that sinks you… https://t.co/wCSZxOTbet,CatKnit593,"Animal lover, former Republican, a blue dot surrounded by red, follower of brown, immigrant Jesus who loves the poor, outcast, & oppressed. #BLM No DMs!"
9R3XRNAAW7RR,8f7ddac4-2304-47ed-a7a1-122872d86248,42906c00-562e-4097-b9ec-68c7046e9642,FALSE,,1.54E+18,When your guy friends finally post something so you think it’s about Roe vs Wade but its baseball news….. Your lack of care is astonishing.,_skrajs,your local brit ~ she/her
VNAQPVX4R36A,58657fae-1e36-4bfd-aea2-86cd2441b374,429200f6-d784-4d49-a2a2-c59f7bf04fed,FALSE,,1.54E+18,"Issue where the Senate overrepresenting smaller states, which are disproportionately anti-abortion, masks the popul… https://t.co/1hFaDm9v2z",nathansnewman,Policy/activist/writer. @thenation @TheProspect @slate @DissentMag @monthly @nydailynews @theweek Teach criminal justice & research methods at CUNY
XKEQPPFJWHY9,9228d3d9-3c8d-4ce4-a2ff-db1aba946de2,42c2c49a-90b6-4bed-97af-e5f38259055f,FALSE,,1.54E+18,"Now more than ever, our state leaders must ensure that abortion is not only legal in New Jersey, but also accessibl… https://t.co/UhW36ieycA",ACLUNJ,We're on the front lines of freedom every day in the Garden State. Join our movement.
FPMCK2P37RW2,242efcc6-f403-48b0-9d94-d5f4c321691f,4316b5ef-4d5c-472f-bd7b-4c451c53d962,FALSE,,1.54E+18,It's no one else's business why a woman has an abortion. And the 14th Amendment protects women from stipulations. Y… https://t.co/JIepMSSVnt,boltsbucsbabe,"Stephanie.
Mom. Photographer. Pot Enthusiast. Fairgrounds Trulieve. Dem/Lib/Bi. #GoBolts #GoBucs  #DGL #1025TheBone LateBloomingMom on Instagram."
7R2NKCJQNXPP,28129b82-d982-4e75-890e-11a7862c9ac3,43829f8a-c2b3-44c9-8322-05291bc9de84,FALSE,,1.54E+18,"@RelentlessYapp @ZaidJilani But it can give you a Dem governor to veto bad GOP-led state legislative laws, or pardo… https://t.co/gIWyUAh8Yh",CMargaronis,"She/her | Day-1 BidenHarris supporter | Moderna 💉💉💉💉! | Wife, mom, great-grandma, aunt of trans niece | Aspiring Ally 🖤 | Fibro | #DemCastOR"
VNAQPVX4R36A,73cf9ff0-94de-456b-a68f-0e9ac2fc2823,43b58c4e-ccda-4876-a434-f94906d4ecc2,FALSE,,1.54E+18,via @NYTimes. The Supreme Court and evangelical ultra-conservatives who led the push to overturn Roe V Wade are sta… https://t.co/7py0qXPDN3,VictoriaBaldas2,"Adjunct English Prof., Director PT Faculty Union MC (SEIU Local 500), Democrat/Socialist #PoliticalWriter #WritingCommunity #BlackLivesMatter #ClimateCrisis"
T3RMAEPRMD6J,b5bc07ca-3dcf-46b7-a69c-53821193e7ef,43b90427-4a3c-48e6-96bf-786b27fba83a,FALSE,,1.54E+18,UPDATE: they ended the live reaching over $7000 in abortion funds. bravo to all of them 👏🏾 #firstkill https://t.co/Fb2S4BZB6L,plainpotatotay,19 • she/her • queer • black woman • personal acc • professional video editor: https://t.co/Y2CYkjF20p • i talk heavily about the things that interest me!
FPMCK2P37RW2,b560332d-3798-40bc-81ce-bfa4c1ef6df6,43bfbf6a-b7c9-4638-8157-7775d1e9f2d7,FALSE,,1.54E+18,"@michaelmalice They need more minions. China has 1.4 bi and incentives 3 kids per family now... So, no abortion in… https://t.co/yxkktzBIl4",GaiusOctavius33,"Pax, pax, pax."
4KDNMYPMNZXC,5ad09769-d156-4f2a-8593-0aad89fce11e,43f6e4ec-d0a5-495e-9765-2d377458b5ec,FALSE,,1.54E+18,Idk what’s scarier women getting their rights taken away or women not knowing what roe v wade ….boy we in some sad times,dee_moon24,S H O W M E Y O U R C H E E K M E A T
Z6J69GNZYEXY,350207c5-7dd7-4492-8c01-e6e101bc145c,4435ce64-b2c2-43ba-b4df-15b90c28f2d4,FALSE,,1.54E+18,"@KristinAGroh2 @Mindcite_US @rn_wing My WA gov is also keeping abortion safe, but that does not help protect my fel… https://t.co/2PVJXxbYYO",Boat_Lover1620,Just a modern day American trying not to die. Twitter is my printing press. Far luckier than I deserve to be. #eattherich | r/workreform r/antiwork
WFRWYPY7XZJ9,2f94905e-7ef5-443f-92d3-9dbff0ed864b,4452a7d6-2c62-4e0c-9667-164bb5706d7c,FALSE,,1.54E+18,"@GaryBurford12 @britknee_00 @FoxNews @stoolpresidente The moment that Roe was overturned, trigger laws immediately… https://t.co/gOOXoQCul5",EfficientBreach,
2AZWNZRTVACE,3db4659b-086b-404b-b761-437bb7f7b22d,4462614c-1119-4327-9ff0-705c1cf366ec,FALSE,,1.54E+18,"@iSurmise3 @POTUS @MurchDave Yet, no rights are taken away from men.              Contraception can fail. Ectopic p… https://t.co/WcU6k5RTKL",peppertux,Retired public school SLP
ZNXMTR4YRRAP,e7887308-3b42-4f82-ba7c-7db71cc31904,4486cb1a-3096-4efe-bd6f-8a0081d0d8f9,FALSE,,1.54E+18,@TimG90730962 @nonyabi88117386 @username198653 @ckh82003 @Cyderisdead @MostlyPeacefull @GovWhitmer You only have th… https://t.co/9JBOPSE5OU,Essen419,proud political activist and obsessed with learning & knowledge.
